sim_number,price_vnd
974859248,450000
386999871,500000
777678754,1000000
929333689,13000000
383158567,450000
366791439,450000
845916678,11325000
702797792,1000000
566278379,1000000
706914953,1000000
357406479,500000
984968975,450000
834378111,1000000
372457986,450000
849889779,10500000
335904188,450000
569031988,500000
979885095,1000000
778878978,78000000
372929669,5000000
702712912,1000000
563181982,500000
886185082,1000000
843150789,5000000
523432008,500000
879935199,500000
818166116,3000000
862398900,500000
971656330,500000
918721166,3000000
927511999,13900000
769148889,3000000
886789940,1000000
866542484,450000
567898566,5000000
877150796,500000
901736226,1000000
988255811,3000000
334777232,450000
763532732,1000000
773382387,1000000
776502888,3000000
332857388,450000
866247669,450000
843666168,3000000
762733123,1000000
333665439,450000
334859234,450000
837183888,11500000
332111066,450000
344171977,450000
877107109,500000
898868688,60000000
387786336,10000000
795687387,1000000
966111573,500000
778158283,500000
906084885,500000
817071984,15000000
384921786,450000
375372567,450000
901133595,1000000
974805222,5000000
777777332,12900000
706557666,5000000
328406662,450000
354992555,13000000
979470336,500000
396954589,500000
942298700,1000000
906883771,1000000
866366629,450000
762521976,1000000
327376986,450000
936143590,500000
708120234,1000000
334060397,450000
762611055,1000000
926698183,500000
877118988,500000
906975335,3000000
961780398,500000
833292829,3000000
856788586,5000000
335164266,450000
906748735,500000
869861234,11000000
846999078,3000000
799822639,3000000
343169119,450000
913228778,10000000
942876019,1000000
879929927,500000
922743639,500000
328100971,450000
365989898,139000000
941917277,1000000
896503131,1000000
906018335,500000
962331919,12000000
867959588,3000000
586281997,500000
932765086,3000000
359435435,3000000
762633255,1000000
911060293,3000000
764190666,3000000
941108330,1000000
919392688,10000000
822173678,11325000
932362656,1000000
924348777,5000000
358429234,450000
777999247,50000000
778500699,1000000
946691407,1000000
902300493,3000000
971642992,3000000
702664234,1000000
356335588,10000000
877993772,500000
769212555,5000000
334242139,450000
963061994,5000000
355688939,450000
859378378,13000000
374079239,450000
327647266,450000
523591980,500000
833500888,15000000
946116786,1000000
986588179,11000000
835994666,3000000
332208739,450000
903979396,5000000
911888083,3000000
877150679,500000
566778939,1000000
905337164,500000
768598989,5000000
989942013,3000000
329310114,450000
906123998,3000000
702706701,1000000
928708808,1000000
847014678,11325000
779123333,79000000
899868456,10000000
344361771,450000
931806744,500000
898407437,1000000
329924539,450000
934106686,5000000
332789039,450000
865424391,450000
967896152,3000000
523012007,5000000
369610079,450000
981362002,12000000
834577789,12000000
928294999,12900000
867007073,500000
349629466,450000
705400922,1000000
877123996,500000
375943234,450000
772371999,13500000
776257595,1000000
762693131,1000000
785678934,3000000
888898103,1000000
358973456,14000000
796939693,14100000
795549549,5000000
815273678,11325000
334764166,450000
375746886,5000000
336010607,450000
898874499,1000000
965187674,500000
818185151,5000000
343314979,450000
987852005,5000000
335590288,450000
866207929,450000
357047566,450000
877112771,500000
985013663,3000000
333951110,450000
766169989,3000000
931380539,500000
375777568,10000000
847777234,5000000
817599889,3000000
586222444,10000000
981352013,5000000
889805724,1000000
343051074,450000
965534933,500000
702710910,1000000
942887353,1000000
763950360,500000
989526279,10000000
911577082,500000
826879168,5000000
966827986,5000000
334432221,450000
763511116,1000000
972650110,450000
327328910,450000
789393939,699900000
332558439,450000
935271982,3000000
968670664,500000
941746597,1000000
964050778,1000000
879930486,500000
763615815,1000000
877150193,500000
877112214,500000
925285886,1000000
888667885,1000000
344090772,450000
977060368,5000000
969082003,10000000
877010514,500000
763151612,1000000
339207779,5000000
763633003,1000000
975594560,450000
568161989,500000
886986998,10000000
888141949,500000
845916688,3000000
336194079,450000
776809888,5000000
373434866,450000
822763678,11325000
335047339,450000
988924867,450000
898144915,1000000
877990071,500000
382012389,5000000
988039586,3000000
906901790,3000000
344141016,450000
946072456,1000000
865070799,450000
917290173,1000000
918989268,10000000
824777788,12000000
868117713,500000
816138989,3000000
889193886,3000000
763595456,1000000
372041990,5000000
946984018,1000000
798842968,500000
342909994,450000
359981689,450000
911167939,5000000
368033866,5000000
814442591,500000
865152585,450000
862978794,450000
367518887,500000
973189514,450000
972844405,450000
943968991,1000000
707101717,3000000
967785889,5000000
586808555,3000000
936206082,500000
814819678,11325000
372579226,1000000
816811555,5000000
368574689,450000
842894404,1000000
799044166,1000000
777678763,1000000
924720777,5000000
787111777,50000000
342946266,450000
818278989,3000000
347096379,450000
374309888,5000000
922351983,5000000
343117268,450000
911117765,3000000
993555554,52000000
975884781,450000
865141917,450000
335220705,450000
368558883,5000000
923061777,3000000
982039884,500000
815866933,500000
332767386,450000
902651278,1000000
562671980,500000
966492003,3000000
327241093,450000
968058646,500000
795687685,1000000
343931639,450000
846986999,11880000
328730166,450000
877929498,1000000
865696973,450000
977652023,3000000
846154886,500000
822226868,160000000
347026226,450000
932186899,3000000
865643043,450000
869921953,500000
922323123,68000000
355520886,5000000
903147433,1000000
846381678,11325000
793254268,500000
335585757,1000000
329287739,500000
979910969,5000000
947527770,1000000
888982899,10300000
785438438,12000000
335953889,450000
931794439,3000000
862685868,10620000
922738066,500000
567898909,3000000
877151969,500000
333205586,450000
879199568,500000
966636688,139000000
522333669,5000000
365434343,60000000
833158688,3000000
708144833,1000000
967815660,500000
942561188,3000000
775555594,10000000
353962279,450000
335398839,3000000
904781415,500000
333257486,500000
334066609,450000
933049999,255000000
799100334,1000000
382732373,500000
919634559,1000000
866910310,450000
865698396,450000
853789468,3000000
374928199,450000
889255799,3000000
842898886,3000000
947442439,1000000
965282212,3000000
332359566,450000
582789789,89000000
837007866,500000
763558358,1000000
865172417,450000
328719388,450000
814023444,1000000
862921769,450000
357230682,450000
814376722,500000
343180539,450000
566802006,500000
966356285,500000
348023068,450000
823953678,11325000
589911911,12000000
352854868,1000000
343611288,450000
329201016,450000
988946817,450000
566211996,500000
334310171,450000
865838888,222000000
947000268,3000000
989608597,450000
333709539,450000
866006226,5000000
906904111,3000000
886505003,1000000
763011933,1000000
329387168,450000
327455366,450000
928626779,1000000
933367888,56000000
909094268,15000000
973503369,1000000
355777776,12000000
909113706,1000000
926162688,3000000
769666661,11000000
332407179,500000
763534531,1000000
387542444,450000
827386386,12800000
972346689,5000000
326340239,450000
865599668,10200000
812590888,5000000
333052388,450000
977968868,50000000
983737471,450000
985608000,5000000
702634639,1000000
939573808,500000
941019110,1000000
775234799,1000000
706408889,500000
909183312,1000000
926679067,500000
325801110,450000
359623336,450000
789987789,150000000
763558181,1000000
901348589,1000000
795722477,1000000
862985198,450000
826361986,5000000
888987698,3000000
925828368,3000000
989379579,65000000
936194179,1000000
854545555,75000000
799999360,10000000
327398539,450000
366689565,500000
703886988,3000000
827614678,11325000
774606456,1000000
819576886,3000000
948479537,1000000
926121961,1000000
799055654,1000000
909766276,3000000
976584083,1000000
906757075,5000000
902021966,5000000
877996621,500000
905175036,500000
702751651,1000000
326697388,450000
909098517,3000000
335433989,450000
827271678,11325000
853433323,5000000
363458839,500000
398888387,5000000
983007227,3000000
778551505,1000000
378590086,450000
857988456,500000
975615980,500000
795748234,1000000
332183988,450000
908929168,5000000
938894939,5000000
845331368,3000000
786870870,5000000
335686039,450000
708031991,12000000
523381368,3000000
334192539,450000
924092005,12000000
762669997,1000000
392083999,12000000
986760055,3000000
349255551,3000000
866007907,450000
866366386,13688000
843197286,500000
566856686,3000000
347124888,11430000
835777679,5000000
348858585,199000000
388830800,800000000
966244444,139000000
898873873,12500000
938880887,10000000
333091172,450000
926929879,3000000
989986764,450000
776000004,5000000
879336675,500000
948106633,1000000
327266599,450000
925290129,1000000
799122553,1000000
328068883,450000
344017239,450000
977466563,500000
966219839,3000000
819898389,5000000
983865689,12000000
925307586,500000
852636368,3000000
795599598,1000000
365076777,3000000
389683886,5000000
942788773,1000000
815011997,13000000
961651088,1000000
327989889,5000000
327698739,450000
865499249,450000
946975290,1000000
824991993,3000000
845947678,11325000
328341971,450000
585781996,500000
763062362,1000000
334007866,450000
968310637,500000
795323366,1000000
973545610,450000
865059449,450000
835656866,3000000
929779468,3000000
814807678,11325000
842400500,3000000
877154268,500000
889265266,3000000
929885679,3000000
363282969,3000000
778546987,1000000
328155540,450000
865329129,450000
818559595,5000000
888898266,10300000
776254543,1000000
329170508,450000
777632004,3000000
942213069,1000000
343138345,450000
877150966,500000
852921921,10000000
947631898,1000000
344209166,450000
981886199,10000000
963811214,500000
762622599,1000000
865909296,450000
762266979,3000000
702890000,10000000
778682222,60000000
816698699,3000000
919779186,3000000
385501399,500000
983310672,450000
987242009,3000000
